"3836","tuszować",tuszuje,tuszuj,tuszować,隠ぺいする,cover up,denomitive,aorist,0,0
"3837","tweetować",tweetuje,tweetuj,tweetować,つぶやき,tweet,denomitive,aorist,0,0
"3838","tynkować",tynkuje,tynkuj,tynkować,石膏,plaster,denomitive,aorist,0,0
"3839","typować",typuje,typuj,typować,選ぶ,pick out,denomitive,aorist,0,0
"3840","tytułować",tytułuje,tytułuj,tytułować,スタイル,style,denomitive,aorist,0,0
"3841","ucztować",ucztuje,ucztuj,ucztować,饗宴,feast,denomitive,aorist,0,0
"3842","ujmować",ujmuje,ujmuj,ujmować,捕獲,capture,denomitive,aorist,0,0
"3843","usiłować",usiłuje,usiłuj,usiłować,試み,attempt,denomitive,aorist,0,0
"3844","ustatkować",ustatkuje,ustatkuj,ustatkować,落ち着く,settle down,denomitive,aorist,0,0
"3845","ustosunkować",ustosunkuje,ustosunkuj,ustosunkować,態度を取る,take an attitude,denomitive,aorist,0,0
"3846","ustępować",ustępuje,ustępuj,ustępować,譲れ,give way,denomitive,aorist,0,0
"3847","uszeregować",uszereguje,uszereguj,uszeregować,注文,order,denomitive,aorist,0,0
"3848","utylizować",utylizuje,utylizuj,utylizować,リサイクル,recycle,denomitive,aorist,0,0
"3849","uzurpować",uzurpuje,uzurpuj,uzurpować,奪う,usurp,denomitive,aorist,0,0
"3850","użytkować",użytkuje,użytkuj,użytkować,使用する,use,denomitive,aorist,0,0
"3851","wachlować",wachluje,wachluj,wachlować,ファン,fan,denomitive,aorist,0,0
"3852","wagarować",wagaruje,wagaruj,wagarować,ワグ,wag,denomitive,aorist,0,0
"3853","walcować",walcuje,walcuj,walcować,ロール,roll,denomitive,aorist,0,0
"3854","wariować",wariuje,wariuj,wariować,発狂,going crazy,denomitive,aorist,0,0
"3855","warować",waruje,waruj,warować,クリンジ,cringe,denomitive,aorist,0,0
"3856","wartościować",wartościuje,wartościuj,wartościować,価値,value,denomitive,aorist,0,0
"3857","warunkować",warunkuje,warunkuj,warunkować,調子,condition,denomitive,aorist,0,0
"3858","wasalizować",wasalizuje,wasalizuj,wasalizować,vassalize,vassalize,denomitive,aorist,0,0
"3859","wałkować",wałkuje,wałkuj,wałkować,ロール,roll,denomitive,aorist,0,0
"3860","wczasować",wczasuje,wczasuj,wczasować,休暇,vacation,denomitive,aorist,0,0
"3861","wegetować",wegetuje,wegetuj,wegetować,植物,vegetate,denomitive,aorist,0,0
"3862","wekslować",weksluje,weksluj,wekslować,両替,exchange,denomitive,aorist,0,0
"3863","welaryzowany",welaryzowany,welaryzowany,welaryzowany,velarized,velarized,denomitive,aorist,0,0
"3864","welaryzować",welaryzuje,welaryzuj,welaryzować,velarize,velarize,denomitive,aorist,0,0
"3865","wentylować",wentyluje,wentyluj,wentylować,換気する,ventilate,denomitive,aorist,0,0
"3866","werbalizować",werbalizuje,werbalizuj,werbalizować,言語化,verbalize,denomitive,aorist,0,0
"3867","werbować",werbuje,werbuj,werbować,リクルート,recruit,denomitive,aorist,0,0
"3868","weryfikować",weryfikuje,weryfikuj,weryfikować,確認,verify,denomitive,aorist,0,0
"3869","wetować",wetuje,wetuj,wetować,拒否,veto,denomitive,aorist,0,0
"3870","wibrować",wibruje,wibruj,wibrować,振動する,vibrate,denomitive,aorist,0,0
"3871","wiecować",wiecuje,wiecuj,wiecować,ラリー,rally,denomitive,aorist,0,0
"3872","windować",winduje,winduj,windować,リフト,lift,denomitive,aorist,0,0
"3873","wiosłować",wiosłuje,wiosłuj,wiosłować,行,row,denomitive,aorist,0,0
"3874","wirować",wiruje,wiruj,wirować,渦巻き,swirl,denomitive,aorist,0,0
"3875","wiwatować",wiwatuje,wiwatuj,wiwatować,応援,cheer,denomitive,aorist,0,0
"3876","wizualizować",wizualizuje,wizualizuj,wizualizować,視覚化,visualize,denomitive,aorist,0,0
"3877","wizytować",wizytuje,wizytuj,wizytować,訪問,visit,denomitive,aorist,0,0
"3878","wnioskować",wnioskuje,wnioskuj,wnioskować,結論,conclude,denomitive,aorist,0,0
"3879","wodować",woduje,woduj,wodować,発売,launch,denomitive,aorist,0,0
"3880","wstępować",wstępuje,wstępuj,wstępować,加入,join,denomitive,aorist,0,0
"3881","wtórować",wtóruje,wtóruj,wtórować,エコー,echo,denomitive,aorist,0,0
"3882","wulgaryzować",wulgaryzuje,wulgaryzuj,wulgaryzować,下品,vulgarize,denomitive,aorist,0,0
"3883","wydatkować",wydatkuje,wydatkuj,wydatkować,費やす,spend,denomitive,aorist,0,0
"3884","wyjmować",wyjmuje,wyjmuj,wyjmować,テイクアウト,take out,denomitive,aorist,0,0
"3885","wykołować",wykołuje,wykołuj,wykołować,偽,fake,denomitive,aorist,0,0
"3886","wymiotować",wymiotuje,wymiotuj,wymiotować,吐瀉物,vomit,denomitive,aorist,0,0
"3887","wynajmować",wynajmuje,wynajmuj,wynajmować,家賃,rent,denomitive,aorist,0,0
"3888","występować",występuje,występuj,występować,発生する,occur,denomitive,aorist,0,0
"3889","wzmiankować",wzmiankuje,wzmiankuj,wzmiankować,言及,mention,denomitive,aorist,0,0
"3890","wzorować",wzoruje,wzoruj,wzorować,モデル,model,denomitive,aorist,0,0
"3891","wędkować",wędkuje,wędkuj,wędkować,釣り,fishing,denomitive,aorist,0,0
"3892","zadaniować",zadaniuje,zadaniuj,zadaniować,仕事,task,denomitive,aorist,0,0
"3893","zajmować",zajmuje,zajmuj,zajmować,占める,occupy,denomitive,aorist,0,0
"3894","zanalizować",zanalizuje,zanalizuj,zanalizować,分析する,analyze,denomitive,aorist,0,0
"3895","zarchaizować",zarchaizuje,zarchaizuj,zarchaizować,アーカイズ,archaize,denomitive,aorist,0,0
"3896","zarobkować",zarobkuje,zarobkuj,zarobkować,稼ぐ,to earn,denomitive,aorist,0,0
"3897","zastępować",zastępuje,zastępuj,zastępować,交換,replace,denomitive,aorist,0,0
"3898","zblazowany",zblazowany,zblazowany,zblazowany,ブレーズ,blase,denomitive,aorist,0,0
"3899","zdejmować",zdejmuje,zdejmuj,zdejmować,脱ぐ,take off,denomitive,aorist,0,0
"3900","zdenazyfikować",zdenazyfikuje,zdenazyfikuj,zdenazyfikować,denazify,denazify,denomitive,aorist,0,0
"3901","zdubbingować",zdubbinguje,zdubbinguj,zdubbingować,ダブ,dub,denomitive,aorist,0,0
"3902","zelować",zeluje,zeluj,zelować,唯一,sole,denomitive,aorist,0,0
"3903","zerować",zeruje,zeruj,zerować,獲物,prey,denomitive,aorist,0,0
"3904","zimować",zimuje,zimuj,zimować,冬,winter,denomitive,aorist,0,0
"3905","znajdować",znajduje,znajduj,znajdować,探す,find,denomitive,aorist,0,0
"3906","znakować",znakuje,znakuj,znakować,マーク,mark,denomitive,aorist,0,0
"3907","znamionować",znamionuje,znamionuj,znamionować,示す,indicate,denomitive,aorist,0,0
"3908","zwiastować",zwiastuje,zwiastuj,zwiastować,ヘラルド,herald,denomitive,aorist,0,0
"3909","ząbkować",ząbkuje,ząbkuj,ząbkować,歯,teethe,denomitive,aorist,0,0
"3910","złomować",złomuje,złomuj,złomować,スクラップ,scrap,denomitive,aorist,0,0
"3911","ćwiartować",ćwiartuje,ćwiartuj,ćwiartować,クォーター,quarter,denomitive,aorist,0,0
"3912","ładować",ładuje,ładuj,ładować,土地,land,denomitive,aorist,0,0
"3913","łazęgować",łazęguje,łazęguj,łazęgować,さまよう,wander,denomitive,aorist,0,0
"3914","ślubować",ślubuje,ślubuj,ślubować,誓い,vow,denomitive,aorist,0,0
"3915","śmieszkować",śmieszkuje,śmieszkuj,śmieszkować,笑う,to laugh,denomitive,aorist,0,0
"3916","śrubować",śrubuje,śrubuj,śrubować,スクリュー,screw,denomitive,aorist,0,0
"3917","śrutować",śrutuje,śrutuj,śrutować,傷,bruise,denomitive,aorist,0,0
"3918","świdrować",świdruje,świdruj,świdrować,退屈させる,bore,denomitive,aorist,0,0
"3919","świrować",świruje,świruj,świrować,フリークアウト,freak out,denomitive,aorist,0,0
"3920","świętować",świętuje,świętuj,świętować,祝う,celebrate,denomitive,aorist,0,0
"3921","żartować",żartuje,żartuj,żartować,ジョーク,joke,denomitive,aorist,0,0
"3922","żałować",żałuje,żałuj,żałować,後悔する,to regret,denomitive,aorist,0,0
"3923","żeglować",żegluje,żegluj,żeglować,帆,sail,denomitive,aorist,0,0
"3924","żenować",żenuje,żenuj,żenować,恥ずかしい,embarrass,denomitive,aorist,0,0
"3925","żerować",żeruje,żeruj,żerować,獲物,prey,denomitive,aorist,0,0
"3926","żonglować",żongluje,żongluj,żonglować,ジャグル,juggle,denomitive,aorist,0,0
"3927","żyrować",żyruje,żyruj,żyrować,支持する,endorse,denomitive,aorist,0,0
